business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,diff,coverted_usd
U001,0200726979,BJ'S  ,,2020.0,1930710565.0,2020-03-27,2020-04-11,2020-03-27,NAA8,equal,266.539
U001,0200772595,SAFEW llc,,2020.0,1930716546.0,2020-03-30,2020-04-14,2020-03-30,NAA8,not equal,21247.884
U001,0200744019,TARG co,,2020.0,1930764132.0,2020-04-09,2020-04-24,2020-04-09,NAA8,not equal,1200.8639999999998
U001,0200769623,WAL-MAR ,,2020.0,1930577948.0,2020-02-28,2020-03-14,2020-02-28,NAH4,not equal,925.554
U001,0200769623,WAL-MAR trust,,2020.0,1930683013.0,2020-03-21,2020-04-05,2020-03-21,NAH4,equal,3937.787
U001,0200769623,WAL-MAR corp,,2020.0,1930719993.0,2020-04-01,2020-04-16,2020-04-01,NAH4,not equal,396.249
U001,0200782772,ASSOC G systems,,2020.0,1930688075.0,2020-03-24,2020-04-08,2020-03-24,NAA8,not equal,14018.794999999998
U001,0200769623,WAL-MAR trust,,2020.0,1930798024.0,2020-04-17,2020-05-02,2020-04-17,NAH4,equal,23598.525999999998
U001,0200742521,GLA corp,,2020.0,1930819144.0,2020-04-23,2020-05-08,2020-04-23,NAA8,equal,16186.043999999998
U001,0200759878,SA associates,,2020.0,1930723751.0,2020-04-01,2020-04-16,2020-04-01,NAH4,not equal,10018.113
U001,200769623,WAL-MAR foundation,,2020.0,1930856734.0,2020-05-06,2020-05-21,2020-05-06,NAH4,not equal,626.0169999999999
U001,0200744019,TARG associates,,2020.0,1930751193.0,2020-04-05,2020-04-20,2020-04-05,NAA8,not equal,44801.449
U001,0200726979,BJ'S  in,,2020.0,1930585537.0,2020-03-02,2020-03-17,2020-03-02,NAA8,not equal,44.330999999999996
U001,0200881076,ALBERT associates,,2020.0,1930685433.0,2020-03-22,2020-04-06,2020-03-22,NAA8,equal,111267.00899999999
U001,0200769623,WAL-MAR ,,2020.0,1930773760.0,2020-04-11,2020-04-26,2020-04-11,NAH4,not equal,4043.4379999999996
U001,0200704045,RA corporation,,2020.0,1930675659.0,2020-03-20,2020-04-04,2020-03-20,NAA8,equal,27588.68
U001,0200769623,WAL-MAR corp,,2020.0,1930583224.0,2020-02-29,2020-03-15,2020-02-29,NAH4,not equal,28343.406
U001,0200722444,PERFOR systems,,2020.0,1930582657.0,2020-03-02,2020-03-17,2020-03-02,NAA8,not equal,24585.911
U001,0200743129,BROOKS trust,,2020.0,1930642218.0,2020-03-11,2020-05-15,2020-03-11,NAGD,not equal,2367.071
U001,0200769623,WAL-MAR co,,2020.0,1930647861.0,2020-03-13,2020-03-28,2020-03-13,NAH4,equal,10302.599999999999
U001,0200794332,COST foundation,,2020.0,1930624013.0,2020-03-09,2020-03-24,2020-03-09,NAAX,equal,27454.391999999996
U001,0200739534,OK llc,,2020.0,1930752578.0,2020-04-05,2020-04-20,2020-04-05,NAA8,not equal,67909.366
CA02,0140104423,METRO  ,,2020.0,2960628274.0,2020-04-15,2020-04-27,2020-04-17,CA10,not equal,30410.583
U001,0200726979,BJ'S  ,,2020.0,1930752329.0,2020-04-06,2020-04-21,2020-04-06,NAA8,equal,163.863
U001,0200769623,WAL-MAR corp,,2020.0,1930694491.0,2020-03-25,2020-04-09,2020-03-25,NAH4,equal,6861.847999999999
U001,0100031704,DELHAIZE ,,2020.0,1930635502.0,2020-03-10,2020-03-25,2020-03-10,NAA8,equal,10806.655999999999
U001,0200769623,WAL-MAR corporation,,2020.0,1930686474.0,2020-03-23,2020-04-07,2020-03-23,NAH4,equal,30995.384
U001,0200794332,COST systems,,2020.0,1930726006.0,2020-04-01,2020-04-16,2020-04-01,NAAX,not equal,73347.477
U001,0200769623,WAL-MAR corp,,2020.0,1930581939.0,2020-02-28,2020-03-14,2020-02-28,NAH4,equal,23622.941999999995
U001,0200722444,PERFOR us,,2020.0,1930637020.0,2020-03-11,2020-04-12,2020-03-11,NA32,not equal,33861.408
U001,0200353024,DECA systems,,2020.0,1930762322.0,2020-04-08,2020-04-24,2020-04-01,NAM4,not equal,4517.5689999999995
U001,0200793513,KROGER ,,2020.0,1930653419.0,2020-03-15,2020-03-30,2020-03-15,NAA8,not equal,63322.714
U013,0100011958,IND llc,,2020.0,1991840633.0,2020-03-27,2020-05-11,2020-03-27,NAVF,not equal,25708.969999999998
U001,0200769623,WAL-MAR systems,,2020.0,1930655128.0,2020-03-16,2020-03-31,2020-03-16,NAH4,equal,31955.818999999996
U001,0200881076,ALBERT llc,,2020.0,1930757478.0,2020-04-06,2020-04-21,2020-04-06,NAA8,not equal,73099.124
U001,0200331749,SYSC ,,2020.0,1930670620.0,2020-03-18,2020-04-07,2020-03-18,NAD1,not equal,9406.634999999998
U001,200769623,WAL-MAR associates,,2020.0,1930738731.0,2020-04-04,2020-04-19,2020-04-04,NAH4,not equal,31640.076999999997
U001,0200769623,WAL-MAR foundation,,2020.0,1930832083.0,2020-04-28,2020-05-13,2020-04-28,NAH4,equal,15135.505
U001,0200705742,DOT co,,2020.0,1930646940.0,2020-03-13,2020-03-28,2020-03-13,NAA8,equal,1550.577
U001,0200744019,TARG corporation,,2020.0,1930670167.0,2020-03-18,2020-04-02,2020-03-18,NAA8,not equal,56171.702999999994
U001,0100021540,MASTER foundation,,2020.0,1930809350.0,2020-04-21,2020-05-01,2020-04-21,NA10,equal,10697.645
CA02,0140104340,COLABOR  in,,2020.0,2960619311.0,2020-03-07,2020-03-19,2020-03-09,CA10,not equal,381.92699999999996
U001,0200778870,C trust,,2020.0,1930763230.0,2020-04-08,2020-04-23,2020-04-08,NAA8,equal,5130.167
U001,0200744019,TARG systems,,2020.0,1930703256.0,2020-03-26,2020-04-10,2020-03-26,NAA8,not equal,2766.9179999999997
U001,0200755701,ASSOCI us,,2020.0,1930862754.0,2020-05-07,2020-05-22,2020-05-07,NAA8,not equal,5938.751
U001,0200769623,WAL-MAR ,,2020.0,1930751953.0,2020-04-05,2020-04-20,2020-04-05,NAH4,not equal,1366.022
CA02,0140104409,LOB llc,,2020.0,2960624664.0,2020-03-28,2020-04-11,2020-04-01,CA10,not equal,96529.88799999999
U001,0200772670,ASSOCIAT ,,2020.0,1930827418.0,2020-04-25,2020-05-10,2020-04-25,NAU5,equal,68960.27599999998
U001,0200739534,OK systems,,2020.0,1930646553.0,2020-03-13,2020-03-28,2020-03-13,NAA8,equal,60868.143
U001,0200397526,JAKE ,,2020.0,1930678756.0,2020-03-24,2020-04-08,2020-03-24,NAA8,not equal,13929.145999999999
U001,0200707822,PUBLI corporation,,2020.0,1930870885.0,2020-05-06,2020-05-21,2020-05-06,NAA8,equal,45388.776999999995
U001,0200769623,WAL-MAR ,,2020.0,1930738046.0,2020-04-03,2020-04-18,2020-04-03,NAH4,not equal,18984.818999999996
U001,200759878,SA in,,2020.0,1930855155.0,2020-05-03,2020-05-18,2020-05-03,NAH4,equal,15418.326
U001,0200769623,WAL-MAR co,,2020.0,1930778043.0,2020-04-12,2020-04-27,2020-04-12,NAH4,not equal,5804.687
U001,0200769623,WAL-MAR trust,,2020.0,1930849053.0,2020-05-02,2020-05-17,2020-05-02,NAH4,not equal,3289.7129999999997
U001,0200418007,AM co,,2020.0,1930803016.0,2020-04-23,2020-05-08,2020-04-23,NAA8,not equal,1900.5839999999998
U013,0100052167,FRESH  trust,,2020.0,1991840803.0,2020-03-10,2020-03-10,2020-03-10,NAVC,not equal,13209.98
CA02,0140105686,SYSC us,,2020.0,2960618368.0,2020-03-05,2020-03-22,2020-03-12,CA10,not equal,105.714
U001,0200769623,WAL-MAR trust,,2020.0,1930867211.0,2020-05-08,2020-05-23,2020-05-08,NAH4,not equal,10189.83
U001,0100031704,DELHAIZE co,,2020.0,1930827338.0,2020-04-25,2020-05-10,2020-04-25,NAA8,equal,53478.852
U001,0200149567,RESER corp,,2020.0,1930577329.0,2020-03-03,2020-04-17,2020-03-03,NABG,not equal,1397.76
U001,0200759082,INGL co,,2020.0,1930587009.0,2020-03-02,2020-03-17,2020-03-02,NAA8,equal,37493.036
U001,200622385,US  us,,2020.0,1930835666.0,2020-04-29,2020-05-14,2020-04-29,NAA8,equal,41349.287
U001,0200704858,WAKE foundation,,2020.0,1930729685.0,2020-04-02,2020-04-17,2020-04-02,NAA8,not equal,8053.436999999999
U001,0200762301,C&S WH ,,2020.0,1930750261.0,2020-04-05,2020-04-20,2020-04-05,NAC6,not equal,2874.907
U001,0200700919,US  co,,2020.0,1930782514.0,2020-04-13,2020-04-28,2020-04-13,NAA8,equal,8266.412
U001,0200752302,KROGER us,,2020.0,1930617544.0,2020-03-07,2020-03-22,2020-03-07,NAA8,equal,62272.755999999994
U001,0200744019,TARG llc,,2020.0,1930700535.0,2020-03-27,2020-04-11,2020-03-27,NAA8,not equal,6978.159999999999
U001,0100021540,MASTER corporation,,2020.0,1930797120.0,2020-04-16,2020-04-26,2020-04-16,NA10,equal,2183.433
U001,0200780383,MEIJ foundation,,2020.0,1930778559.0,2020-04-16,2020-05-01,2020-04-16,NAA8,not equal,100666.13899999998
U001,0200769623,WAL-MAR associates,,2020.0,1930831637.0,2020-04-29,2020-05-14,2020-04-29,NAH4,not equal,577.7099999999999
U001,0200769623,WAL-MAR us,,2020.0,1930594745.0,2020-03-05,2020-03-20,2020-03-05,NAH4,not equal,2117.437
U001,0200780383,MEIJ ,,2020.0,1930817973.0,2020-04-23,2020-05-08,2020-04-23,NAA8,equal,34599.515999999996
U001,0200769623,WAL-MAR associates,,2020.0,1930842169.0,2020-05-01,2020-05-16,2020-05-01,NAH4,not equal,10779.979
CA02,0140106408,WAL-M foundation,,2020.0,2960620867.0,2020-03-14,2020-03-24,2020-03-14,CA10,equal,36692.509
U001,200769623,WAL-MAR llc,,2020.0,1930860576.0,2020-05-06,2020-05-21,2020-05-06,NAH4,not equal,14050.693999999998
U001,0200769623,WAL-MAR llc,,2020.0,1930779184.0,2020-04-12,2020-04-27,2020-04-12,NAH4,equal,32819.863999999994
U001,0200762950,HAR ,,2020.0,1930791323.0,2020-04-15,2020-04-30,2020-04-15,NAA8,equal,37983.778
U001,0200769623,WAL-MAR corp,,2020.0,1930622151.0,2020-03-10,2020-03-25,2020-03-10,NAH4,not equal,1186.9759999999999
U001,0200769623,WAL-MAR in,,2020.0,1930810995.0,2020-04-25,2020-05-10,2020-04-25,NAH4,not equal,18226.131
U001,0200769623,WAL-MAR trust,,2020.0,1930718384.0,2020-03-30,2020-04-14,2020-03-30,NAH4,not equal,14181.643
CA02,0140106408,WAL-M systems,,2020.0,2960621665.0,2020-03-18,2020-03-28,2020-03-18,CA10,equal,44018.002
U001,0200726979,BJ'S  trust,,2020.0,1930685765.0,2020-03-24,2020-04-08,2020-03-24,NAA8,not equal,193.25599999999997
CA02,0140104409,LOB systems,,2020.0,2960614285.0,2020-03-02,2020-03-14,2020-03-04,CA10,not equal,43215.907
U001,0200769623,WAL-MAR trust,,2020.0,1930777762.0,2020-04-12,2020-04-27,2020-04-12,NAH4,not equal,50549.37999999999
U001,0200759082,INGL llc,,2020.0,1930786415.0,2020-04-14,2020-06-18,2020-04-14,NAGD,equal,38393.579
U001,0200455322,PEA llc,,2020.0,1930809800.0,2020-04-22,2020-05-22,2020-04-22,NAD5,not equal,34451.186
U001,0200353024,DECA foundation,,2020.0,1930690620.0,2020-03-24,2020-04-08,2020-03-16,NAM4,not equal,1492.456
CA02,0140104409,LOB systems,,2020.0,2960630402.0,2020-04-21,2020-05-08,2020-04-28,CA10,not equal,3431.575
U001,0200794332,COST us,,2020.0,1930594262.0,2020-03-06,2020-03-21,2020-03-06,NAAX,not equal,14534.246999999998
U001,0200794332,COST llc,,2020.0,1930800571.0,2020-04-20,2020-05-05,2020-04-20,NAAX,not equal,25110.700999999997
U001,0200769623,WAL-MAR associates,,2020.0,1930671806.0,2020-03-21,2020-04-05,2020-03-21,NAH4,not equal,7156.673999999999
U001,0200769623,WAL-MAR us,,2020.0,1930576694.0,2020-03-01,2020-03-16,2020-03-01,NAH4,equal,1329.23
U001,0200769623,WAL-MAR foundation,,2020.0,1930609455.0,2020-03-06,2020-03-21,2020-03-06,NAH4,not equal,7770.391999999999
CA02,0140106372,G T  systems,,2020.0,2960617266.0,2020-03-03,2020-03-15,2020-03-05,CA10,not equal,32755.058
U001,0200769623,WAL-MAR systems,,2020.0,1930576837.0,2020-02-28,2020-03-14,2020-02-28,NAH4,not equal,6861.847999999999
U001,0200761734,H E BUT associates,,2020.0,1930753717.0,2020-04-06,2020-04-21,2020-04-06,NAA8,equal,44135.524999999994
U001,200275115,SHAWS  llc,,2020.0,1930837341.0,2020-05-01,2020-05-16,2020-05-01,NAA8,not equal,41390.776
U001,200726979,BJ'S  foundation,,2020.0,1930654584.0,2020-03-17,2020-04-01,2020-03-17,NAA8,not equal,271.39
U001,0200761734,H E BUT ,,2020.0,1930659103.0,2020-03-17,2020-04-01,2020-03-17,NAA8,not equal,82649.196
U001,0200769623,WAL-MAR associates,,2020.0,1930708497.0,2020-03-28,2020-04-12,2020-03-28,NAH4,not equal,47579.66499999999
U001,0200726979,BJ'S  ,,2020.0,1930789420.0,2020-04-15,2020-04-30,2020-04-15,NAA8,equal,139.356
U001,0200726979,BJ'S  llc,,2020.0,1930828861.0,2020-04-28,2020-05-13,2020-04-28,NAA8,not equal,700.448
U001,0200794332,COST us,,2020.0,1930725447.0,2020-04-02,2020-04-17,2020-04-02,NAAX,not equal,6155.163
U001,0200353024,DECA llc,,2020.0,1930606752.0,2020-03-05,2020-03-24,2020-03-01,NAM4,not equal,16.548
U001,0200769623,WAL-MAR us,,2020.0,1930683023.0,2020-03-21,2020-04-05,2020-03-21,NAH4,equal,9980.284999999998
U001,CCU013,KRAFT F corp,,2020.0,1930690004.0,2020-03-26,2020-03-26,2020-03-26,NAX2,not equal,6886.656
U001,0200725421,BEN  in,,2020.0,1930859418.0,2020-05-07,2020-05-22,2020-05-07,NAA8,not equal,20785.618
U001,0200769623,WAL-MAR trust,,2020.0,1930691254.0,2020-03-24,2020-04-08,2020-03-24,NAH4,equal,16825.039
U001,0200020431,DEC systems,,2020.0,1930599610.0,2020-03-04,2020-03-24,2020-03-01,NAM4,not equal,1298.724
U001,0100043936,PAPA JO corp,,2020.0,1930881021.0,2020-05-11,2020-05-21,2020-05-11,NA10,not equal,12701.632999999998
U001,0200936373,SUPE systems,,2020.0,1930584427.0,2020-03-02,2020-05-06,2020-03-02,NAGD,not equal,2404.171
U001,0200769623,WAL-MAR systems,,2020.0,1930689501.0,2020-03-25,2020-04-09,2020-03-25,NAH4,not equal,20678.811999999998
U001,0200776463,KROGE ,,2020.0,1930584971.0,2020-03-01,2020-03-16,2020-03-01,NAA8,equal,36597.58899999999
U001,0200406153,JALI associates,,2020.0,1930635850.0,2020-03-11,2020-03-26,2020-03-11,NAA8,equal,2349.6549999999997
U001,0200353024,DECA us,,2020.0,1930606170.0,2020-03-05,2020-03-08,2020-03-01,NAM1,not equal,8011.9969999999985
CA02,0140106408,WAL-M corporation,,2020.0,2960622676.0,2020-03-20,2020-03-30,2020-03-20,CA10,equal,69867.58099999999
U001,0200726979,BJ'S  associates,,2020.0,1930622690.0,2020-03-09,2020-03-24,2020-03-09,NAA8,not equal,238.70699999999997
U001,0200769623,WAL-MAR foundation,,2020.0,1930783108.0,2020-04-14,2020-04-29,2020-04-14,NAH4,equal,24024.195999999996
U001,0200707741,SMART &  associates,,2020.0,1930699294.0,2020-03-24,2020-04-08,2020-03-24,NAA8,not equal,12259.73
U001,0200769623,WAL-MAR ,,2020.0,1930631926.0,2020-03-11,2020-03-26,2020-03-11,NAH4,not equal,8458.541
U001,0200759082,INGL trust,,2020.0,1930723061.0,2020-03-30,2020-04-14,2020-03-30,NAA8,not equal,39734.295999999995
U001,0200803720,DEC trust,,2020.0,1930861753.0,2020-05-06,2020-05-24,2020-05-01,NAM4,not equal,284.38199999999995
U001,0200762301,C&S WH corporation,,2020.0,1930690686.0,2020-03-25,2020-05-29,2020-03-25,NAGD,not equal,503.1669999999999
U001,0200697207,WA in,,2020.0,1930838473.0,2020-04-29,2020-05-14,2020-04-29,NAA8,equal,29196.657
CA02,0140104440,SO corp,,2020.0,2960626237.0,2020-04-04,2020-04-23,2020-04-13,CA10,not equal,73536.18999999999
U001,0200749782,KROG foundation,,2020.0,1930853163.0,2020-05-03,2020-05-18,2020-05-03,NAA8,not equal,51747.367
U001,0200592182,DECA co,,2020.0,1930823324.0,2020-04-24,2020-05-09,2020-04-16,NAM4,not equal,1007.951
U001,0200820380,SMITH'S corp,,2020.0,1930621620.0,2020-03-09,2020-03-24,2020-03-09,NAA8,not equal,54138.657999999996
U001,0200769623,WAL-MAR in,,2020.0,1930738376.0,2020-04-05,2020-04-20,2020-04-05,NAH4,not equal,5622.428
U001,0200769623,WAL-MAR in,,2020.0,1930819108.0,2020-04-26,2020-05-11,2020-04-26,NAH4,not equal,40716.914
U001,0200793513,KROGER corporation,,2020.0,1930581542.0,2020-02-28,2020-03-14,2020-02-28,NAA8,equal,77578.389
U001,0200722444,PERFOR us,,2020.0,1930711973.0,2020-03-30,2020-04-14,2020-03-30,NAA8,not equal,38714.683
U001,0200416837,DEC ,,2020.0,1930599520.0,2020-03-04,2020-03-24,2020-03-01,NAM4,not equal,240.912
U001,0200726979,BJ'S  ,,2020.0,1930779871.0,2020-04-03,2020-04-18,2020-04-03,NAA8,not equal,429.947
U001,0200769623,WAL-MAR llc,,2020.0,1930789515.0,2020-04-15,2020-04-30,2020-04-15,NAH4,equal,14244.796999999999
CA02,0100010265,WOW FA foundation,,2020.0,2960618862.0,2020-03-09,2020-03-27,2020-03-17,CA10,not equal,18218.024999999998
U001,200769623,WAL-MAR us,,2020.0,1930876282.0,2020-05-08,2020-05-23,2020-05-08,NAH4,not equal,12373.767
U013,0140101682,SUPERVAL foundation,,2020.0,1991838796.0,2020-03-09,2020-04-08,2020-03-09,NAVE,not equal,1815.632
U001,0100015557,BI foundation,,2020.0,1930839004.0,2020-04-29,2020-05-14,2020-04-29,NAA8,equal,8726.304999999998
U001,0200353024,DECA corp,,2020.0,1930811754.0,2020-04-22,2020-05-09,2020-04-16,NAM4,not equal,183.869
U001,0200744019,TARG in,,2020.0,1930768867.0,2020-04-11,2020-04-26,2020-04-11,NAA8,not equal,12888.056999999999
U001,0100044048,CJ  in,,2020.0,1930837859.0,2020-05-01,2020-05-16,2020-05-01,NAA8,not equal,2234.225
U001,0200772595,SAFEW in,,2020.0,1930782631.0,2020-04-15,2020-04-30,2020-04-15,NAA8,not equal,85880.599
U001,0200418007,AM associates,,2020.0,1930739778.0,2020-04-06,2020-04-21,2020-04-06,NAA8,not equal,5408.2
U001,0200555117,BURR in,,2020.0,1930660523.0,2020-03-17,2020-04-01,2020-03-17,NAA8,equal,62132.42
CA02,0140104429,COSTCO corporation,,2020.0,2960618463.0,2020-03-06,2020-03-24,2020-03-14,CA10,not equal,55948.34
U001,0200744019,TARG us,,2020.0,1930691975.0,2020-03-25,2020-04-09,2020-03-25,NAA8,not equal,26532.107
CA02,0140104409,LOB foundation,,2020.0,2960624121.0,2020-03-26,2020-04-13,2020-04-03,CA10,not equal,63735.11899999999
U001,0200920735,ALBERT us,,2020.0,1930775535.0,2020-04-11,2020-04-26,2020-04-11,NAA8,not equal,7243.096
U001,0200416837,DEC trust,,2020.0,1930858920.0,2020-05-05,2020-05-11,2020-05-01,NAM2,not equal,8188.215
U001,0200772670,ASSOCIAT associates,,2020.0,1930727230.0,2020-03-31,2020-04-15,2020-03-31,NAU5,not equal,121460.073
U001,0200769623,WAL-MAR foundation,,2020.0,1930717133.0,2020-03-29,2020-04-13,2020-03-29,NAH4,equal,6416.333
U001,0200764795,SYSCO  co,,2020.0,1930637462.0,2020-03-18,2020-04-19,2020-03-18,NA32,not equal,6987.3859999999995
U001,0200769623,WAL-MAR corp,,2020.0,1930598075.0,2020-03-06,2020-03-21,2020-03-06,NAH4,not equal,272.125
U001,0200769623,WAL-MAR co,,2020.0,1930599769.0,2020-03-05,2020-03-20,2020-03-05,NAH4,not equal,2553.6839999999997
U001,200707822,PUBLI llc,,2020.0,1930726962.0,2020-03-31,2020-04-15,2020-03-31,NAA8,not equal,16628.093999999997
U001,0200772595,SAFEW foundation,,2020.0,1930793420.0,2020-04-17,2020-05-02,2020-04-17,NAA8,not equal,38793.062
U001,0200769623,WAL-MAR associates,,2020.0,1930710729.0,2020-03-27,2020-04-11,2020-03-27,NAH4,equal,9936.387999999999
U001,0200337148,COAS corporation,,2020.0,1930815159.0,2020-04-22,2020-05-07,2020-04-22,NAA8,equal,12207.804
U001,0200803720,DEC trust,,2020.0,1930773247.0,2020-04-10,2020-04-24,2020-04-01,NAM4,not equal,1522.822
U001,200769623,WAL-MAR in,,2020.0,1930883936.0,2020-05-12,2020-05-27,2020-05-12,NAH4,not equal,17522.882999999998
U001,0200794332,COST in,,2020.0,1930692946.0,2020-03-24,2020-04-08,2020-03-24,NAAX,equal,8757.917
U001,0200769623,WAL-MAR trust,,2020.0,1930585770.0,2020-03-04,2020-03-19,2020-03-04,NAH4,not equal,17248.336
U001,0200794332,COST corporation,,2020.0,1930566815.0,2020-02-27,2020-03-13,2020-02-27,NAAX,not equal,2427.6839999999997
U001,0200606231,INTER llc,,2020.0,1930673835.0,2020-03-20,2020-04-04,2020-03-20,NAA8,not equal,25617.164999999997
U001,0200759878,SA llc,,2020.0,1930596093.0,2020-03-05,2020-03-20,2020-03-05,NAH4,not equal,27143.956
U001,0200759878,SA associates,,2020.0,1930725027.0,2020-04-02,2020-04-17,2020-04-02,NAH4,not equal,9064.034
U001,0200769623,WAL-MAR us,,2020.0,1930764045.0,2020-04-15,2020-04-30,2020-04-15,NAH4,not equal,9752.056999999999
U001,0200769623,WAL-MAR foundation,,2020.0,1930605093.0,2020-03-06,2020-03-21,2020-03-06,NAH4,not equal,24500.91
U001,0200769623,WAL-MAR trust,,2020.0,1930623409.0,2020-03-09,2020-03-24,2020-03-09,NAH4,not equal,2394.1119999999996
U001,0200684768,TOTA corporation,,2020.0,1930795103.0,2020-04-16,2020-05-16,2020-04-16,NAD5,equal,13916.14
U001,0200769623,WAL-MAR trust,,2020.0,1930675775.0,2020-03-21,2020-04-05,2020-03-21,NAH4,not equal,2342.921
U001,0200772595,SAFEW systems,,2020.0,1930859491.0,2020-05-07,2020-05-22,2020-05-07,NAA8,not equal,47109.901999999995
U001,0200230690,DECA associates,,2020.0,1930744794.0,2020-04-04,2020-04-24,2020-04-01,NAM4,not equal,4457.340999999999
CA02,0140104409,LOB co,,2020.0,2960619521.0,2020-03-12,2020-03-30,2020-03-20,CA10,not equal,62992.950999999994
U001,0200744019,TARG co,,2020.0,1930785225.0,2020-04-15,2020-04-30,2020-04-15,NAA8,not equal,37277.373
U001,200769623,WAL-MAR corp,,2020.0,1930879716.0,2020-05-10,2020-05-25,2020-05-10,NAH4,not equal,17391.093999999997
CA02,0140106408,WAL-M trust,,2020.0,2960617665.0,2020-03-03,2020-03-14,2020-03-04,CA10,not equal,6888.391999999999
U001,200743123,KROGER corporation,,2020.0,1930719442.0,2020-03-31,2020-04-15,2020-03-31,NAA8,not equal,7259.8189999999995
U001,0200769623,WAL-MAR llc,,2020.0,1930660805.0,2020-03-16,2020-03-31,2020-03-16,NAH4,not equal,23427.684
U001,0200762301,C&S WH llc,,2020.0,1930685856.0,2020-03-23,2020-05-27,2020-03-23,NAGD,equal,622.741
U001,0200726979,BJ'S  in,,2020.0,1930582064.0,2020-03-02,2020-03-17,2020-03-02,NAA8,not equal,57158.030999999995
U001,0200761734,H E BUT llc,,2020.0,1930747442.0,2020-04-06,2020-04-21,2020-04-06,NAA8,not equal,10721.151
U001,0200769623,WAL-MAR associates,,2020.0,1930585660.0,2020-03-03,2020-03-18,2020-03-03,NAH4,not equal,10888.437
U001,0200776463,KROGE corporation,,2020.0,1930705925.0,2020-03-28,2020-04-12,2020-03-28,NAA8,not equal,12817.728
U001,0200762301,C&S WH in,,2020.0,1930845032.0,2020-05-02,2020-05-17,2020-05-02,NAC6,not equal,5487.495999999999
U001,0200762301,C&S WH corp,,2020.0,1930829076.0,2020-04-27,2020-07-01,2020-04-27,NAGD,equal,16951.395999999997
U001,0200789344,INDIANH trust,,2020.0,1930597307.0,2020-03-03,2020-04-04,2020-03-03,NA32,equal,15488.767
U001,0200769623,WAL-MAR in,,2020.0,1930654103.0,2020-03-17,2020-04-01,2020-03-17,NAH4,not equal,40947.487
U001,0200772595,SAFEW corporation,,2020.0,1930704142.0,2020-03-25,2020-04-09,2020-03-25,NAA8,not equal,65900.177
U001,0200759878,SA co,,2020.0,1930641513.0,2020-03-13,2020-03-28,2020-03-13,NAH4,not equal,18947.922
U001,0200719300,SYSTEMS co,,2020.0,1930542840.0,2020-02-29,2020-03-15,2020-02-29,NAA8,not equal,17274.095999999998
U001,0200759878,SA corporation,,2020.0,1930584403.0,2020-03-04,2020-03-19,2020-03-04,NAH4,not equal,9546.908
U001,0200407025,ALBERT llc,,2020.0,1930723564.0,2020-04-01,2020-04-16,2020-04-01,NAA8,not equal,30338.553
U001,0200769623,WAL-MAR in,,2020.0,1930847207.0,2020-05-04,2020-05-19,2020-05-04,NAH4,not equal,24164.301
U001,0200769623,WAL-MAR trust,,2020.0,1930769697.0,2020-04-11,2020-04-26,2020-04-11,NAH4,not equal,49456.67999999999
U001,0200769623,WAL-MAR ,,2020.0,1930658282.0,2020-03-18,2020-04-02,2020-03-18,NAH4,not equal,10816.035999999998
U001,200769623,WAL-MAR in,,2020.0,1930660747.0,2020-03-19,2020-04-03,2020-03-19,NAH4,not equal,47043.087
U001,0200148860,DOLLA us,,2020.0,1930692697.0,2020-03-25,2020-04-09,2020-03-25,NAA8,not equal,5580.946
U001,0200418007,AM foundation,,2020.0,1930780035.0,2020-04-15,2020-04-30,2020-04-15,NAA8,not equal,451.35999999999996
U001,0200726979,BJ'S  corp,,2020.0,1930635846.0,2020-03-12,2020-03-27,2020-03-12,NAA8,not equal,221.459
U001,0200769623,WAL-MAR us,,2020.0,1930651189.0,2020-03-15,2020-03-30,2020-03-15,NAH4,not equal,49841.008
U001,0200526831,PERISH llc,,2020.0,1930800614.0,2020-04-18,2020-05-03,2020-04-18,NAA8,equal,63562.337999999996
U001,200705372,FR llc,,2020.0,1930718137.0,2020-03-31,2020-04-15,2020-03-31,NAA8,not equal,84260.071
U001,0200744019,TARG foundation,,2020.0,1930620217.0,2020-03-08,2020-05-12,2020-03-08,NAGD,not equal,5411.580999999999
U001,0200726979,BJ'S  us,,2020.0,1930575234.0,2020-02-27,2020-03-13,2020-02-27,NAA8,not equal,635.775
U001,0200726979,BJ'S  corp,,2020.0,1930842252.0,2020-04-30,2020-05-15,2020-04-30,NAA8,equal,476.833
U001,0200920735,ALBERT trust,,2020.0,1930673493.0,2020-03-20,2020-04-04,2020-03-20,NAA8,not equal,93631.461
U001,0200769623,WAL-MAR corporation,,2020.0,1930653431.0,2020-03-14,2020-03-29,2020-03-14,NAH4,equal,930.4609999999999
U001,0200726979,BJ'S  corp,,2020.0,1930860070.0,2020-05-07,2020-05-22,2020-05-07,NAA8,not equal,6455.967
U001,0200943275,US  llc,,2020.0,1930765200.0,2020-04-14,2020-04-29,2020-04-14,NAA8,not equal,6583.597999999999
U001,0200769623,WAL-MAR systems,,2020.0,1930788363.0,2020-04-15,2020-04-30,2020-04-15,NAH4,equal,2405.151
CA02,0140104225,SAVE-ON- in,,2020.0,2960620249.0,2020-03-11,2020-03-21,2020-03-11,CA10,equal,72952.96399999999
CA02,0140104409,LOB co,,2020.0,2960619124.0,2020-03-06,2020-03-24,2020-03-14,CA10,not equal,27561.197999999997
