,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,coverted_usd,Aging Bucket
9074,U001,0100036066,GROC co,2020-03-19 05:34:05.687500000,2020.0,1930586104.0,2020-03-02,2020-03-17,2020-03-02,NAA8,31575.6,0-15
9075,U001,0200769623,WAL-MAR corporation,2020-04-06 16:01:10.578125000,2020.0,1930677107.0,2020-03-21,2020-04-05,2020-03-21,NAH4,25510.114,0-15
9076,U001,0200744019,TARG in,2020-04-21 18:04:05.062500000,2020.0,1930700198.0,2020-03-26,2020-04-10,2020-03-26,NAA8,48645.31,0-15
9077,U001,0200759082,INGL ,2020-04-16 06:46:55.164062500,2020.0,1930723375.0,2020-03-31,2020-04-15,2020-03-31,NAA8,76245.393,0-15
9078,U001,100030964,NATURA associates,2020-05-19 07:46:57.437500000,2020.0,1930861396.0,2020-05-08,2020-05-23,2020-05-08,NAA8,20111.343,
9079,U001,0200769623,WAL-MAR llc,2020-03-15 01:39:27.601562500,2020.0,1930576929.0,2020-02-28,2020-03-14,2020-02-28,NAH4,11143.09,0-15
9080,U001,0200229974,DARDEN D associates,2020-05-14 11:05:02.460937500,2020.0,1930810423.0,2020-04-28,2020-05-13,2020-04-28,NAA8,4463.942,0-15
9081,U001,CCU013,KRAFT F foundation,2020-04-20 17:34:06.750000000,2020.0,1930613931.0,2020-03-10,2020-03-10,2020-03-10,NAX2,14634.2,31-45
9082,U001,0200786288,FAMILY corp,2020-06-25 16:24:54.113281250,2020.0,1930808814.0,2020-04-22,2020-06-26,2020-04-22,NAGD,2731.876,
9083,U001,0200769623,WAL-MAR corp,2020-03-12 16:17:08.347656250,2020.0,1930570044.0,2020-02-27,2020-03-13,2020-02-27,NAH4,10462.956,
9084,U001,0200752607,IRA HI associates,2020-04-10 01:26:59.906250000,2020.0,1930686611.0,2020-03-23,2020-04-07,2020-03-23,NAA8,3587.969,0-15
9085,U001,0200705372,FR llc,2020-05-14 22:03:24.349609375,2020.0,1930837647.0,2020-04-30,2020-05-15,2020-04-30,NAA8,51208.311,
9086,U001,0200769623,WAL-MAR corp,2020-03-25 01:10:02.945312500,2020.0,1930623103.0,2020-03-09,2020-03-24,2020-03-09,NAH4,6639.359999999999,0-15
9087,U001,0200936373,SUPE in,2020-05-08 05:45:44.593750000,2020.0,1930829836.0,2020-04-29,2020-05-14,2020-04-29,NAA8,234.178,
9088,U001,0200769623,WAL-MAR in,2020-04-09 21:57:34.882812500,2020.0,1930692581.0,2020-03-25,2020-04-09,2020-03-25,NAH4,11486.881,0-15
9089,U001,0100012638,99 CE us,2020-03-27 07:49:41.703125000,2020.0,1930624605.0,2020-03-10,2020-03-25,2020-03-10,NAA8,5451.599999999999,0-15
9090,U001,0200762301,C&S WH ,2020-05-01 19:51:18.693359375,2020.0,1930797552.0,2020-04-17,2020-05-02,2020-04-17,NAC6,4254.838,
9091,U001,0200762301,C&S WH in,2020-05-04 05:17:55.921875000,2020.0,1930798021.0,2020-04-18,2020-05-03,2020-04-18,NAC6,60199.13199999999,0-15
9092,U001,0200769623,WAL-MAR associates,2020-03-20 04:43:59.148437500,2020.0,1930593262.0,2020-03-04,2020-03-19,2020-03-04,NAH4,10195.78,0-15
9093,CA02,0140104392,FLANAG systems,2020-06-04 04:34:01.625000000,2020.0,2960633132.0,2020-05-07,2020-05-19,2020-05-09,CA10,4005.68,16-30
9094,U001,200762950,HAR systems,2020-04-02 06:44:09.250000000,2020.0,1930655000.0,2020-03-17,2020-04-01,2020-03-17,NAA8,103985.27999999998,0-15
9095,U001,0200769623,WAL-MAR corp,2020-04-14 23:58:51.164062500,2020.0,1930718085.0,2020-03-30,2020-04-14,2020-03-30,NAH4,5443.648,0-15
9096,U001,0200712105,WALG in,2020-05-19 18:21:59.125000000,2020.0,1930837431.0,2020-04-28,2020-05-13,2020-04-28,NAA8,39913.818,0-15
9097,U001,0200769623,WAL-MAR associates,2020-05-19 04:43:59.148437500,2020.0,1930853049.0,2020-05-03,2020-05-18,2020-05-03,NAH4,1329.23,0-15
9098,U001,0200769623,WAL-MAR corporation,2020-04-03 16:01:10.578125000,2020.0,1930665759.0,2020-03-18,2020-04-02,2020-03-18,NAH4,24978.828,0-15
9099,U001,0200794332,COST co,2020-04-25 03:27:07.856445312,2020.0,1930765050.0,2020-04-10,2020-04-25,2020-04-10,NAAX,22037.659,0-15
9100,U001,0200416837,DEC ,2020-05-21 06:58:18.640625000,2020.0,1930857588.0,2020-05-05,2020-05-24,2020-05-01,NAM4,3065.1739999999995,
9101,U001,0200705742,DOT trust,2020-04-29 08:30:33.812500000,2020.0,1930798235.0,2020-04-17,2020-05-07,2020-04-17,NAD1,42582.967,
9102,CA02,0140105686,SYSC us,2020-04-30 06:37:36.875000000,2020.0,2960624980.0,2020-04-02,2020-04-14,2020-04-04,CA10,26512.444,16-30
9103,U001,0200900909,SYSCO llc,2020-03-16 21:23:26.109375000,2020.0,1930581780.0,2020-02-28,2020-03-14,2020-02-28,NAA8,28014.28,0-15
9104,U001,200764795,SYSCO  corp,2020-05-14 08:46:27.062500000,2020.0,1930826825.0,2020-04-27,2020-05-12,2020-04-27,NAA8,2025.877,0-15
9105,U001,0200769623,WAL-MAR us,2020-03-25 20:07:11.515625000,2020.0,1930630020.0,2020-03-09,2020-03-24,2020-03-09,NAH4,33120.766,0-15
9106,CA02,0140104409,LOB associates,2020-05-05 00:04:11.562500000,2020.0,2960627880.0,2020-04-13,2020-04-24,2020-04-14,CA10,82985.168,0-15
9107,U001,0200772670,ASSOCIAT co,2020-04-05 20:04:15.078125000,2020.0,1930676080.0,2020-03-20,2020-04-04,2020-03-20,NAU5,73057.404,0-15
9108,U001,0200704045,RA co,2020-03-28 01:08:09.890625000,2020.0,1930632665.0,2020-03-11,2020-03-26,2020-03-11,NAA8,13605.409999999998,0-15
9109,U001,0200769623,WAL-MAR ,2020-04-18 03:08:35.710937500,2020.0,1930730506.0,2020-04-02,2020-04-17,2020-04-02,NAH4,22609.209,0-15
9110,U001,0200762301,C&S WH in,2020-04-29 12:28:55.156250000,2020.0,1930783382.0,2020-04-14,2020-04-29,2020-04-14,NAC6,17017.504,0-15
9111,U001,0200769623,WAL-MAR trust,2020-04-18 17:31:50.484375000,2020.0,1930732356.0,2020-04-02,2020-04-17,2020-04-02,NAH4,25144.343,0-15
9112,U001,200797984,PIGGLY corporation,2020-04-21 00:44:53.437500000,2020.0,1930737961.0,2020-04-03,2020-04-18,2020-04-03,NAA8,15303.729,0-15
9113,U001,0200794332,COST corp,2020-03-19 09:17:32.992187500,2020.0,1930585191.0,2020-03-04,2020-03-19,2020-03-04,NAAX,9943.066,0-15
9114,CA02,0140104429,COSTCO systems,2020-04-03 22:06:46.125000000,2020.0,2960619027.0,2020-03-07,2020-03-20,2020-03-10,CA10,1277.094,0-15
9115,U001,0200399141,HEARTHSI co,2020-05-02 19:53:06.281250000,2020.0,1930575950.0,2020-02-27,2020-04-27,2020-02-27,NAVQ,10498.53,0-15
9116,U001,0100016691,BAY  associates,2020-04-18 18:00:57.093750000,2020.0,1930655538.0,2020-03-16,2020-04-15,2020-03-16,NAD5,10561.6,0-15
9117,U001,0200029010,KROG ,2020-03-16 07:27:09.281250000,2020.0,1930582584.0,2020-02-28,2020-03-14,2020-02-28,NAA8,7222.599999999999,0-15
9118,U001,0200726979,BJ'S  corporation,2020-05-08 20:30:13.843750000,2020.0,1930821768.0,2020-04-23,2020-05-08,2020-04-23,NAA8,823.48,0-15
9119,U001,0200778870,C systems,2020-05-25 14:49:41.406250000,2020.0,1930861627.0,2020-05-06,2020-05-21,2020-05-06,NAA8,66495.758,0-15
9120,U001,0200769623,WAL-MAR in,2020-05-05 01:24:15.304687500,2020.0,1930799428.0,2020-04-19,2020-05-04,2020-04-19,NAH4,8892.702,0-15
9121,U001,0200777735,NASH  corporation,2020-05-11 11:21:39.515625000,2020.0,1930842405.0,2020-04-29,2020-05-14,2020-04-29,NAA8,1568.0,
9122,U001,0200881076,ALBERT in,2020-04-07 20:35:39.570312500,2020.0,1930690801.0,2020-03-23,2020-04-07,2020-03-23,NAA8,8823.283,0-15
9123,U001,0200794332,COST trust,2020-04-08 01:41:00.486328125,2020.0,1930684119.0,2020-03-24,2020-04-08,2020-03-24,NAAX,14965.601,0-15
9124,U001,0200519201,KROGE co,2020-03-16 22:58:47.921875000,2020.0,1930584692.0,2020-02-29,2020-03-15,2020-02-29,NAA8,36225.581,0-15
9125,U001,0200777735,NASH  associates,2020-05-20 16:42:25.500000000,2020.0,1930687933.0,2020-03-23,2020-05-27,2020-03-23,NAGD,23372.439999999995,
9126,U001,0100000933,RICH associates,2020-05-10 18:49:13.685546875,2020.0,1930789556.0,2020-04-21,2020-05-11,2020-04-21,NAD1,4254.376,
9127,U001,0200493614,US  systems,2020-05-02 19:23:06.000000000,2020.0,1930783535.0,2020-04-14,2020-04-29,2020-04-14,NAA8,28185.073,0-15
9128,U001,0200726979,BJ'S  associates,2020-04-06 09:53:56.687500000,2020.0,1930688594.0,2020-03-22,2020-04-06,2020-03-22,NAA8,453.026,0-15
9129,U001,0200794332,COST trust,2020-03-26 03:39:48.568359375,2020.0,1930631934.0,2020-03-11,2020-03-26,2020-03-11,NAAX,23169.755,0-15
9130,U001,0200769623,WAL-MAR corp,2020-04-12 00:18:59.242187500,2020.0,1930706904.0,2020-03-27,2020-04-11,2020-03-27,NAH4,17538.898999999998,0-15
9131,CA02,0140104429,COSTCO trust,2020-06-04 23:23:52.000000000,2020.0,2960634813.0,2020-05-12,2020-05-23,2020-05-13,CA10,49978.50899999999,0-15
9132,U001,0200744019,TARG llc,2020-05-03 10:55:54.375000000,2020.0,1930755492.0,2020-04-07,2020-04-22,2020-04-07,NAA8,10505.817,0-15
9133,U001,0200769623,WAL-MAR associates,2020-03-18 04:20:05.976562500,2020.0,1930586234.0,2020-03-02,2020-03-17,2020-03-02,NAH4,13552.875,0-15
9134,U001,0200769623,WAL-MAR co,2020-05-04 18:57:11.875000000,2020.0,1930793740.0,2020-04-17,2020-05-02,2020-04-17,NAH4,223.993,0-15
9135,CA02,0140104440,SO corporation,2020-05-14 06:40:37.000000000,2020.0,2960627188.0,2020-04-15,2020-04-26,2020-04-16,CA10,47350.611,16-30
9136,U001,0200769623,WAL-MAR foundation,2020-05-19 04:59:34.789062500,2020.0,1930847033.0,2020-05-03,2020-05-18,2020-05-03,NAH4,21841.575,0-15
9137,U001,200739534,OK trust,2020-05-22 21:30:25.390625000,2020.0,1930863159.0,2020-05-06,2020-05-21,2020-05-06,NAA8,59410.372,0-15
9138,CA02,0140104409,LOB corporation,2020-04-05 19:17:42.687500000,2020.0,2960619533.0,2020-03-13,2020-03-26,2020-03-16,CA10,44457.259,0-15
9139,U001,0200771157,WEIS in,2020-03-31 08:18:42.687500000,2020.0,1930633871.0,2020-03-11,2020-03-26,2020-03-11,NAA8,32181.113999999998,0-15
9140,U001,0200915438,GROC foundation,2020-06-01 06:54:10.625000000,2020.0,1930856251.0,2020-05-05,2020-05-20,2020-05-05,NAA8,19736.248,0-15
9141,U001,CCCA02,KRAFT  in,2020-04-18 06:50:20.187500000,2020.0,1930606373.0,2020-03-06,2020-04-10,2020-03-06,NAG2,52726.88399999999,0-15
9142,U001,0200741174,M B  corporation,2020-03-26 12:20:08.328125000,2020.0,1930620321.0,2020-03-10,2020-03-25,2020-03-10,NAA8,15106.909999999998,0-15
9143,U001,0200935607,CHICKE trust,2020-04-10 20:12:12.500000000,2020.0,1930684197.0,2020-03-24,2020-04-08,2020-03-24,NAA8,22245.909,0-15
9144,U001,0200458131,TIMES ,2020-03-22 02:56:06.007812500,2020.0,1930582071.0,2020-03-06,2020-03-21,2020-03-06,NAA8,2858.975,0-15
9145,U001,0200076137,OLLIE ,2020-04-12 22:40:41.687500000,2020.0,1930693180.0,2020-03-25,2020-04-09,2020-03-25,NAA8,20689.2,0-15
9146,U001,0200769623,WAL-MAR llc,2020-05-20 01:20:11.632812500,2020.0,1930854794.0,2020-05-04,2020-05-19,2020-05-04,NAH4,7119.462,0-15
9147,U001,0200418007,AM co,2020-05-04 16:19:45.421875000,2020.0,1930809710.0,2020-04-22,2020-05-07,2020-04-22,NAA8,30131.514,
9148,CA02,0140104429,COSTCO in,2020-04-17 12:40:22.500000000,2020.0,2960623234.0,2020-03-23,2020-04-04,2020-03-25,CA10,27932.198,0-15
9149,CA02,0140104240,FEDER ,2020-05-09 19:59:17.125000000,2020.0,2960627227.0,2020-04-07,2020-04-25,2020-04-15,CA10,103381.32,0-15
9150,U001,0200435191,C& ,2020-05-23 21:05:40.156250000,2020.0,1930834490.0,2020-05-06,2020-05-21,2020-05-06,NAC6,7480.724999999999,0-15
9151,U001,0200769623,WAL-MAR llc,2020-03-16 16:44:42.062500000,2020.0,1930583792.0,2020-02-29,2020-03-15,2020-02-29,NAH4,45457.559,0-15
9152,CA02,0100030194,AMAZO systems,2020-05-22 19:49:42.625000000,2020.0,2960628879.0,2020-04-19,2020-05-08,2020-04-28,CA10,80653.57999999999,0-15
9153,U001,0200769623,WAL-MAR llc,2020-04-17 15:45:55.578125000,2020.0,1930723556.0,2020-04-01,2020-04-16,2020-04-01,NAH4,34983.753,0-15
9154,U001,200781803,JRD trust,2020-04-10 10:21:28.078125000,2020.0,1930681119.0,2020-03-20,2020-04-09,2020-03-20,NAD1,3278.114,0-15
9155,U001,0200424504,M  co,2020-05-27 21:54:09.000000000,2020.0,1930860920.0,2020-05-06,2020-05-15,2020-05-15,NACH,668.9409999999999,0-15
9156,U001,0200769623,WAL-MAR trust,2020-03-15 03:25:22.539062500,2020.0,1930576629.0,2020-02-28,2020-03-14,2020-02-28,NAH4,5404.378,0-15
9157,U001,0200230690,DECA co,2020-04-05 23:59:25.109375000,2020.0,1930669392.0,2020-03-20,2020-04-08,2020-03-16,NAM4,17.304,
9158,U001,0100043892,IN-N ,2020-03-16 10:49:16.167968750,2020.0,1930587215.0,2020-03-02,2020-03-17,2020-03-02,NAA8,12315.625,
9159,U001,0200148860,DOLLA systems,2020-05-08 22:25:50.562500000,2020.0,1930621744.0,2020-03-10,2020-05-14,2020-03-10,NAGD,28580.559,
9160,U001,0200704858,WAKE foundation,2020-04-15 11:13:00.769531250,2020.0,1930726228.0,2020-04-01,2020-04-16,2020-04-01,NAA8,5628.007,
9161,U001,0200769623,WAL-MAR trust,2020-04-16 03:25:22.539062500,2020.0,1930718190.0,2020-03-31,2020-04-15,2020-03-31,NAH4,2807.707,0-15
9162,U001,0200726979,BJ'S  in,2020-05-15 13:40:51.531250000,2020.0,1930827037.0,2020-04-26,2020-05-11,2020-04-26,NAA8,208.285,0-15
9163,U001,0200580232,INTERR corp,2020-03-23 13:51:37.652343750,2020.0,1930652511.0,2020-03-13,2020-03-23,2020-03-13,NA10,18172.875,0-15
9164,U001,0100044010,LAND associates,2020-03-15 19:27:46.625000000,2020.0,1930798841.0,2020-04-17,2020-04-04,2020-03-03,NA32,32543.154,
9165,U001,0200750051,ALBER corp,2020-04-20 18:52:57.921875000,2020.0,1930739250.0,2020-04-04,2020-04-19,2020-04-04,NAA8,108172.092,0-15
9166,U001,0200747369,SCHNU systems,2020-04-21 06:39:23.718750000,2020.0,1930730641.0,2020-04-03,2020-04-18,2020-04-03,NAA8,54482.855,0-15
9167,U001,0200920735,ALBERT associates,2020-04-18 06:45:36.078125000,2020.0,1930727414.0,2020-04-01,2020-04-16,2020-04-01,NAA8,57155.55299999999,0-15
9168,U001,0200974851,RESTA systems,2020-03-24 18:50:29.109375000,2020.0,1930624632.0,2020-03-09,2020-03-24,2020-03-09,NAA8,651.7209999999999,0-15
9169,U001,200759878,SA corporation,2020-05-21 09:13:51.078125000,2020.0,1930859087.0,2020-05-06,2020-05-21,2020-05-06,NAH4,22249.766,0-15
9170,U001,0200761734,H E BUT ,2020-04-20 12:48:02.203125000,2020.0,1930759734.0,2020-04-08,2020-04-23,2020-04-08,NAA8,18310.278,
9171,U001,0200275115,SHAWS  corp,2020-05-03 12:21:35.441406250,2020.0,1930793624.0,2020-04-18,2020-05-03,2020-04-18,NAA8,79317.595,0-15
9172,U001,0200785971,SYSCO  systems,2020-04-26 09:17:37.484375000,2020.0,1930772147.0,2020-04-09,2020-04-24,2020-04-09,NAA8,9182.991999999998,0-15
9173,U001,0200744019,TARG ,2020-03-25 17:26:26.656250000,2020.0,1930614585.0,2020-03-08,2020-03-23,2020-03-08,NAA8,5621.189,0-15
9174,CA02,0140106231,PRATT co,2020-04-03 13:33:10.500000000,2020.0,2960620449.0,2020-03-14,2020-03-31,2020-03-21,CA10,17924.137,0-15
9175,U001,0200761734,H E BUT trust,2020-05-02 14:57:21.609375000,2020.0,1930801498.0,2020-04-20,2020-05-05,2020-04-20,NAA8,8984.052,
9176,U001,0200769623,WAL-MAR ,2020-04-28 02:48:53.367187500,2020.0,1930779417.0,2020-04-12,2020-04-27,2020-04-12,NAH4,8989.169,0-15
9177,U001,0200782772,ASSOC G in,2020-05-23 03:03:27.570312500,2020.0,1930875928.0,2020-05-07,2020-05-22,2020-05-07,NAA8,33630.869999999995,0-15
9178,U001,0200772670,ASSOCIAT corporation,2020-03-28 04:22:24.406250000,2020.0,1930645514.0,2020-03-12,2020-03-27,2020-03-12,NAU5,13070.743,0-15
9179,U001,0200762301,C&S WH co,2020-05-18 00:20:14.554687500,2020.0,1930845815.0,2020-05-02,2020-05-17,2020-05-02,NAC6,74305.90299999999,0-15
9180,U001,0200712187,SPAR ,2020-04-05 07:11:21.468750000,2020.0,1930669570.0,2020-03-18,2020-04-02,2020-03-18,NAA8,84294.25899999999,0-15
9181,U001,0200769623,WAL-MAR corp,2020-04-20 23:51:17.226562500,2020.0,1930748909.0,2020-04-05,2020-04-20,2020-04-05,NAH4,15884.477,0-15
9182,U001,0200744019,TARG corporation,2020-04-21 17:09:13.500000000,2020.0,1930704792.0,2020-03-27,2020-04-11,2020-03-27,NAA8,12174.183,0-15
9183,U001,CCCA02,KRAFT  llc,2020-04-23 05:09:03.500000000,2020.0,1930637453.0,2020-03-12,2020-04-16,2020-03-12,NAG2,17226.636,0-15
9184,U001,0200526831,PERISH ,2020-03-29 02:44:48.343750000,2020.0,1930647660.0,2020-03-13,2020-03-28,2020-03-13,NAA8,87471.454,0-15
9185,U001,0200726979,BJ'S  associates,2020-03-25 05:13:01.062500000,2020.0,1930600087.0,2020-03-05,2020-03-20,2020-03-05,NAA8,229.474,0-15
9186,U001,0200759878,SA corporation,2020-04-12 07:02:01.324218750,2020.0,1930715428.0,2020-03-28,2020-04-12,2020-03-28,NAH4,15654.674,0-15
9187,U001,0200786288,FAMILY llc,2020-04-29 10:47:31.039062500,2020.0,1930776947.0,2020-04-13,2020-04-28,2020-04-13,NAC6,9238.432,0-15
9188,U001,0200771157,WEIS llc,2020-04-30 04:59:23.437500000,2020.0,1930768819.0,2020-04-10,2020-04-25,2020-04-10,NAA8,30302.846,0-15
9189,U001,0200769623,WAL-MAR foundation,2020-03-21 20:48:19.492187500,2020.0,1930594035.0,2020-03-06,2020-03-21,2020-03-06,NAH4,367.262,0-15
9190,U001,0200794332,COST corp,2020-03-24 08:29:37.162109375,2020.0,1930606154.0,2020-03-09,2020-03-24,2020-03-09,NAAX,20096.874,0-15
9191,CA02,0140104423,METRO  llc,2020-05-06 11:01:27.250000000,2020.0,2960629012.0,2020-04-14,2020-04-26,2020-04-16,CA10,56540.715,0-15
9192,U001,0200726979,BJ'S  associates,2020-04-22 21:12:56.500000000,2020.0,1930730710.0,2020-04-02,2020-04-17,2020-04-02,NAA8,174.65699999999998,0-15
9193,U001,0200721222,GO corp,2020-03-19 03:44:32.401367188,2020.0,1930594967.0,2020-03-04,2020-03-19,2020-03-04,NAA8,12968.781,0-15
9194,U001,0200712187,SPAR corporation,2020-04-11 13:16:53.062500000,2020.0,1930703313.0,2020-03-25,2020-04-09,2020-03-25,NAA8,37510.893,0-15
9195,CA02,140105686,SYSC in,2020-06-02 15:11:00.375000000,2020.0,2960632144.0,2020-04-29,2020-05-17,2020-05-07,CA10,37332.316,16-30
9196,U001,0200759878,SA llc,2020-04-06 09:32:39.765625000,2020.0,1930683429.0,2020-03-22,2020-04-06,2020-03-22,NAH4,9675.806,0-15
9197,U001,0200705372,FR trust,2020-03-28 06:21:22.189453125,2020.0,1930645161.0,2020-03-13,2020-03-28,2020-03-13,NAA8,34934.998,0-15
9198,U001,0200744019,TARG corporation,2020-04-20 05:08:13.250000000,2020.0,1930689186.0,2020-03-25,2020-04-09,2020-03-25,NAA8,6888.671999999999,0-15
9199,U001,0200759878,SA llc,2020-04-22 09:13:51.078125000,2020.0,1930747411.0,2020-04-07,2020-04-22,2020-04-07,NAH4,16080.043,0-15
9200,U001,200707005,KING S in,2020-05-17 21:02:03.632812500,2020.0,1930839532.0,2020-05-02,2020-05-17,2020-05-02,NAA8,11513.698,0-15
9201,U001,0200769623,WAL-MAR associates,2020-04-04 04:48:02.820312500,2020.0,1930635533.0,2020-03-19,2020-04-03,2020-03-19,NAH4,2151.331,0-15
9202,U001,200772670,ASSOCIAT systems,2020-04-13 07:00:45.312500000,2020.0,1930711985.0,2020-03-27,2020-04-11,2020-03-27,NAU5,28973.56,0-15
9203,U001,0100001196,DOLLAR us,2020-05-09 18:03:51.066406250,2020.0,1930815459.0,2020-04-24,2020-05-09,2020-04-24,NAA8,17716.762,0-15
9204,U001,0200795490,HY -  co,2020-05-26 23:07:08.819335938,2020.0,1930688451.0,2020-03-23,2020-05-27,2020-03-23,NAGD,8638.860999999999,
9205,CA02,0140104429,COSTCO corporation,2020-05-09 16:19:18.250000000,2020.0,2960628303.0,2020-04-12,2020-04-24,2020-04-14,CA10,3148.684,16-30
9206,U001,0200772595,SAFEW systems,2020-04-08 12:21:38.265625000,2020.0,1930684486.0,2020-03-23,2020-04-07,2020-03-23,NAA8,81539.122,0-15
9207,U001,0200769623,WAL-MAR ,2020-03-21 18:24:46.578125000,2020.0,1930611140.0,2020-03-05,2020-03-20,2020-03-05,NAH4,34653.696,0-15
9208,U001,0100054980,SARA LE foundation,2020-05-08 08:26:38.187500000,2020.0,1930683066.0,2020-03-21,2020-05-05,2020-03-21,NABG,31829.182,0-15
9209,U001,0200418007,AM co,2020-05-11 10:53:09.171875000,2020.0,1930834055.0,2020-04-29,2020-05-14,2020-04-29,NAA8,4569.397,
9210,CA02,0140104409,LOB associates,2020-05-28 22:47:44.250000000,2020.0,2960631588.0,2020-05-07,2020-05-18,2020-05-08,CA10,36771.077,0-15
9211,U001,0200759878,SA corp,2020-05-10 05:08:58.382812500,2020.0,1930693375.0,2020-03-25,2020-05-09,2020-03-25,NAWP,81612.552,0-15
9212,U001,0200759878,SA ,2020-04-27 08:28:17.640625000,2020.0,1930630171.0,2020-03-12,2020-04-26,2020-03-12,NAWP,81833.43,0-15
9213,U001,0200769623,WAL-MAR corporation,2020-04-13 01:11:08.398437500,2020.0,1930705355.0,2020-03-28,2020-04-12,2020-03-28,NAH4,9416.847999999998,0-15
9214,U001,0200769623,WAL-MAR us,2020-04-07 04:35:11.617187500,2020.0,1930683636.0,2020-03-22,2020-04-06,2020-03-22,NAH4,14484.281,0-15
9215,U001,0200732755,KROGER llc,2020-04-30 09:10:56.789062500,2020.0,1930779123.0,2020-04-14,2020-04-29,2020-04-14,NAA8,41518.84099999999,0-15
9216,U001,0200767520,DAWN systems,2020-03-21 14:47:33.468750000,2020.0,1930593238.0,2020-03-04,2020-03-19,2020-03-04,NAA8,20916.0,0-15
9217,U001,0100031704,DELHAIZE corp,2020-03-27 08:11:40.718750000,2020.0,1930628705.0,2020-03-09,2020-03-24,2020-03-09,NAA8,84166.09599999999,0-15
9218,U001,0200794332,COST foundation,2020-03-24 06:40:25.697265625,2020.0,1930615261.0,2020-03-09,2020-03-24,2020-03-09,NAAX,22737.316,0-15
9219,U001,0200769623,WAL-MAR foundation,2020-03-15 05:38:13.226562500,2020.0,1930576935.0,2020-02-28,2020-03-14,2020-02-28,NAH4,10239.061,0-15
9220,U001,0200705742,DOT trust,2020-04-20 23:20:15.187500000,2020.0,1930701064.0,2020-03-26,2020-04-27,2020-03-26,NA32,404.915,
9221,U001,0200769623,WAL-MAR co,2020-03-21 16:13:23.734375000,2020.0,1930604888.0,2020-03-05,2020-03-20,2020-03-05,NAH4,24808.098,0-15
9222,U001,0200769623,WAL-MAR llc,2020-04-09 16:29:29.765625000,2020.0,1930684777.0,2020-03-24,2020-04-08,2020-03-24,NAH4,46847.535,0-15
9223,CA02,140106408,WAL-M ,2020-04-12 04:07:19.375000000,2020.0,2960621959.0,2020-03-19,2020-03-29,2020-03-19,CA10,64727.243,0-15
9224,U001,0200762301,C&S WH co,2020-04-20 20:41:54.146484375,2020.0,1930749615.0,2020-04-06,2020-04-21,2020-04-06,NAC6,8505.665,
9225,U001,0200726979,BJ'S  in,2020-03-19 19:50:06.757812500,2020.0,1930593857.0,2020-03-04,2020-03-19,2020-03-04,NAA8,608.832,0-15
9226,U001,0200741831,SUPE corp,2020-05-15 19:07:10.500000000,2020.0,1930827599.0,2020-04-27,2020-05-12,2020-04-27,NAA8,42426.342,0-15
9227,U001,0200769623,WAL-MAR associates,2020-05-17 04:43:59.148437500,2020.0,1930843689.0,2020-05-01,2020-05-16,2020-05-01,NAH4,5911.303999999999,0-15
9228,U001,0200769623,WAL-MAR associates,2020-04-15 05:03:15.117187500,2020.0,1930718272.0,2020-03-30,2020-04-14,2020-03-30,NAH4,8142.175999999999,0-15
9229,U001,0200726979,BJ'S  foundation,2020-05-01 16:39:21.312500000,2020.0,1930778389.0,2020-04-12,2020-04-27,2020-04-12,NAA8,171.19899999999998,0-15
9230,U001,200936373,SUPE co,2020-04-14 07:01:40.125000000,2020.0,1930692603.0,2020-03-24,2020-04-08,2020-03-24,NAA8,95283.237,0-15
9231,U001,0200353024,DECA trust,2020-05-04 16:36:56.406250000,2020.0,1930811593.0,2020-04-22,2020-05-09,2020-04-16,NAM4,328.272,
9232,U001,0200736312,WESTERN foundation,2020-05-06 16:03:23.812500000,2020.0,1930797706.0,2020-04-17,2020-05-02,2020-04-17,NAA8,24745.406,0-15
9233,U001,0200759878,SA systems,2020-04-19 23:27:53.023437500,2020.0,1930738735.0,2020-04-04,2020-04-19,2020-04-04,NAH4,24919.923,0-15
9234,U001,0200799367,MCL foundation,2020-05-04 22:34:21.187500000,2020.0,1930794036.0,2020-04-16,2020-05-01,2020-04-16,NAA8,25268.985,0-15
9235,U001,0200726979,BJ'S  associates,2020-04-20 13:02:09.421875000,2020.0,1930730247.0,2020-04-03,2020-04-18,2020-04-03,NAA8,57115.1,0-15
9236,U001,0200769623,WAL-MAR systems,2020-03-24 19:02:18.234375000,2020.0,1930619162.0,2020-03-08,2020-03-23,2020-03-08,NAH4,35551.299,0-15
9237,U001,0200794332,COST trust,2020-03-17 03:39:24.471679688,2020.0,1930577660.0,2020-03-02,2020-03-17,2020-03-02,NAAX,9941.295,0-15
9238,U001,0200772670,ASSOCIAT ,2020-05-16 06:29:25.773437500,2020.0,1930845455.0,2020-04-30,2020-05-15,2020-04-30,NAU5,783.9089999999999,0-15
9239,U001,0200769623,WAL-MAR in,2020-03-28 01:01:14.929687500,2020.0,1930636666.0,2020-03-12,2020-03-27,2020-03-12,NAH4,22749.076,0-15
9240,U001,0200750051,ALBER llc,2020-03-24 21:45:20.812500000,2020.0,1930628342.0,2020-03-09,2020-03-24,2020-03-09,NAA8,44908.63999999999,0-15
9241,U001,0200714710,SYSCO  foundation,2020-04-11 17:29:32.312500000,2020.0,1930690239.0,2020-03-25,2020-04-09,2020-03-25,NAA8,769.8739999999999,0-15
